timestamp,symbol,open,high,low,close,volume,vwap,trade_count
2024-11-01 04:00:00+00:00,MSFT,409.01,415.5,407.5,410.37,24230442.0,411.511387,493621.0
2024-11-04 05:00:00+00:00,MSFT,409.8,410.415,405.5713,408.46,19672286.0,408.275631,416117.0
2024-11-05 05:00:00+00:00,MSFT,408.37,414.9,408.08,411.46,17626011.0,411.974421,267936.0
2024-11-06 05:00:00+00:00,MSFT,412.42,420.45,410.52,420.18,26681842.0,417.929568,533383.0
2024-11-07 05:00:00+00:00,MSFT,421.28,426.85,419.88,425.43,19901782.0,424.425321,404175.0
2024-11-08 05:00:00+00:00,MSFT,425.32,426.5,421.78,422.54,16891414.0,423.353272,354091.0
2024-11-11 05:00:00+00:00,MSFT,422.515,424.81,416.0,418.01,24503321.0,419.232599,365322.0
2024-11-12 05:00:00+00:00,MSFT,418.25,424.44,417.2,423.03,19401204.0,421.719283,340411.0
2024-11-13 05:00:00+00:00,MSFT,421.64,429.325,418.21,425.2,21502185.0,424.460559,341868.0
2024-11-14 05:00:00+00:00,MSFT,425.0,428.17,420.0,426.89,30246881.0,426.052632,380238.0
2024-11-15 05:00:00+00:00,MSFT,419.82,422.8,413.64,415.0,28247644.0,416.34459,381330.0
2024-11-18 05:00:00+00:00,MSFT,414.87,418.4037,412.1,415.76,24745055.0,415.807298,282034.0
2024-11-19 05:00:00+00:00,MSFT,413.11,417.94,411.55,417.79,18133529.0,415.662588,276550.0
2024-11-20 05:00:00+00:00,MSFT,416.87,417.29,410.58,415.49,19325534.0,414.612761,284637.0
2024-11-21 05:00:00+00:00,MSFT,419.5,419.78,410.2887,412.87,20780162.0,413.725476,335479.0
2024-11-22 05:00:00+00:00,MSFT,411.365,417.4,411.06,417.0,24814626.0,415.3572,284577.0
2024-11-25 05:00:00+00:00,MSFT,418.38,421.08,414.85,418.79,27691090.0,418.022183,313167.0
2024-11-26 05:00:00+00:00,MSFT,419.585,429.0414,418.85,427.99,23458889.0,426.108112,347123.0
2024-11-27 05:00:00+00:00,MSFT,425.105,427.2299,422.02,422.99,18332444.0,423.778942,261034.0
2024-11-29 05:00:00+00:00,MSFT,420.09,424.8849,417.8,423.46,16271921.0,422.244491,210576.0
2024-12-02 05:00:00+00:00,MSFT,421.57,433.0,421.31,430.98,20207223.0,430.003125,334918.0
2024-12-03 05:00:00+00:00,MSFT,429.84,432.47,427.74,431.2,18301987.0,430.671583,268208.0
2024-12-04 05:00:00+00:00,MSFT,433.03,439.67,432.63,437.42,26009429.0,437.315164,350819.0
2024-12-05 05:00:00+00:00,MSFT,437.92,444.66,436.171,442.62,21697775.0,441.641311,328792.0
2024-12-06 05:00:00+00:00,MSFT,442.3,446.1,441.7703,443.57,18821002.0,443.74458,277267.0
2024-12-09 05:00:00+00:00,MSFT,442.6,448.33,440.5,446.02,19144388.0,445.510776,318830.0
2024-12-10 05:00:00+00:00,MSFT,444.39,449.62,441.6,443.33,18469459.0,444.68417,309314.0
2024-12-11 05:00:00+00:00,MSFT,444.05,450.35,444.05,448.99,19200208.0,448.495876,272368.0
2024-12-12 05:00:00+00:00,MSFT,449.11,456.1648,449.11,449.56,20834779.0,451.71932,319761.0
2024-12-13 05:00:00+00:00,MSFT,448.435,451.43,445.58,447.27,20177833.0,447.69755,272450.0
2024-12-16 05:00:00+00:00,MSFT,447.27,452.18,445.28,451.59,23598834.0,449.839903,317809.0
2024-12-17 05:00:00+00:00,MSFT,451.01,455.29,449.57,454.46,22733494.0,453.72714,320719.0
2024-12-18 05:00:00+00:00,MSFT,451.32,452.65,437.02,437.39,24444545.0,443.55921,390068.0
2024-12-19 05:00:00+00:00,MSFT,441.62,443.1834,436.32,437.03,22963681.0,438.931601,327735.0
2024-12-20 05:00:00+00:00,MSFT,433.11,443.74,428.63,436.6,64263694.0,435.994625,366000.0
2024-12-23 05:00:00+00:00,MSFT,436.74,437.65,432.83,435.25,19152519.0,435.026485,267110.0
2024-12-24 05:00:00+00:00,MSFT,434.65,439.6,434.19,439.33,7164543.0,438.086814,132584.0
2024-12-26 05:00:00+00:00,MSFT,439.08,440.94,436.63,438.11,8199927.0,438.603231,181124.0
2024-12-27 05:00:00+00:00,MSFT,434.6,435.22,426.35,430.53,18117713.0,429.843542,317976.0
2024-12-30 05:00:00+00:00,MSFT,426.06,427.55,421.9,424.83,13158703.0,425.150405,283674.0
2024-12-31 05:00:00+00:00,MSFT,426.1,426.73,420.66,421.5,13246509.0,422.385181,229686.0
2025-01-02 05:00:00+00:00,MSFT,425.53,426.07,414.85,418.58,16896469.0,419.698066,353076.0
