timestamp,symbol,open,high,low,close,volume,vwap,trade_count
2025-03-11 04:00:00+00:00,GOOGL,164.91,166.75,161.37,164.04,39587414.0,164.318122,510578.0
2025-03-12 04:00:00+00:00,GOOGL,166.58,167.6399,163.53,167.11,28372396.0,166.146278,408251.0
2025-03-13 04:00:00+00:00,GOOGL,166.035,166.13,162.11,162.76,31756214.0,163.377176,394099.0
2025-03-14 04:00:00+00:00,GOOGL,163.27,166.49,162.45,165.49,31995894.0,164.481338,426634.0
2025-03-17 04:00:00+00:00,GOOGL,165.03,166.3,163.67,164.29,31184335.0,164.721001,370001.0
2025-03-18 04:00:00+00:00,GOOGL,163.675,164.25,156.72,160.67,42074751.0,159.744602,575950.0
2025-03-19 04:00:00+00:00,GOOGL,161.76,165.87,161.0,163.89,34275582.0,163.496787,394050.0
2025-03-20 04:00:00+00:00,GOOGL,161.57,164.89,160.96,162.8,28138464.0,162.894049,344966.0
2025-03-21 04:00:00+00:00,GOOGL,161.205,164.24,160.8901,163.99,36625764.0,162.975843,295271.0
2025-03-24 04:00:00+00:00,GOOGL,167.065,168.32,165.14,167.68,30879129.0,167.35258,341183.0
2025-03-25 04:00:00+00:00,GOOGL,168.98,170.63,168.315,170.56,24174373.0,169.896021,307722.0
2025-03-26 04:00:00+00:00,GOOGL,169.0,169.61,164.84,165.06,28939326.0,166.640299,397728.0
2025-03-27 04:00:00+00:00,GOOGL,164.63,165.42,162.0,162.24,24508273.0,163.287404,371299.0
2025-03-28 04:00:00+00:00,GOOGL,160.49,161.82,153.63,154.33,48669335.0,155.870625,707306.0
2025-03-31 04:00:00+00:00,GOOGL,153.11,155.54,150.662,154.64,54603335.0,153.530748,605374.0
2025-04-01 04:00:00+00:00,GOOGL,153.62,158.1,153.62,157.07,30672899.0,156.549735,465739.0
2025-04-02 04:00:00+00:00,GOOGL,155.15,158.4052,154.7,157.04,25041730.0,156.716563,373451.0
2025-04-03 04:00:00+00:00,GOOGL,151.11,152.7799,150.39,150.72,46883360.0,151.373021,718963.0
2025-04-04 04:00:00+00:00,GOOGL,148.01,151.07,145.38,145.6,62258205.0,147.673934,977453.0
2025-04-07 04:00:00+00:00,GOOGL,141.55,152.85,140.53,146.75,76794136.0,145.8975,1272151.0
2025-04-08 04:00:00+00:00,GOOGL,151.22,152.24,143.03,144.7,52192771.0,147.749615,875603.0
2025-04-09 04:00:00+00:00,GOOGL,144.415,159.55,143.905,158.71,70388272.0,153.144992,1067988.0
2025-04-10 04:00:00+00:00,GOOGL,156.54,157.72,149.93,152.82,48021972.0,153.776353,827965.0
2025-04-11 04:00:00+00:00,GOOGL,152.9,157.67,152.82,157.14,33636239.0,156.21694,542050.0
2025-04-14 04:00:00+00:00,GOOGL,159.995,161.72,157.56,159.07,30332957.0,159.619379,448552.0
2025-04-15 04:00:00+00:00,GOOGL,159.125,159.65,155.21,156.31,27551534.0,156.858263,397094.0
2025-04-16 04:00:00+00:00,GOOGL,153.1,155.89,151.51,153.33,28187421.0,153.522029,410388.0
2025-04-17 04:00:00+00:00,GOOGL,154.29,154.68,148.5,151.16,33046436.0,151.388977,479254.0
2025-04-21 04:00:00+00:00,GOOGL,148.88,148.945,146.1,147.67,26049115.0,147.329629,394878.0
2025-04-22 04:00:00+00:00,GOOGL,148.89,152.19,148.54,151.47,26971750.0,150.65744,375008.0
2025-04-23 04:00:00+00:00,GOOGL,155.61,157.525,153.81,155.35,31128833.0,155.713242,453650.0
2025-04-24 04:00:00+00:00,GOOGL,156.15,159.59,155.79,159.28,45893951.0,158.48237,589964.0
2025-04-25 04:00:00+00:00,GOOGL,165.07,166.1,161.04,161.96,56033995.0,162.945546,691977.0
2025-04-28 04:00:00+00:00,GOOGL,162.425,163.15,158.6,160.61,29745782.0,160.353328,423036.0
2025-04-29 04:00:00+00:00,GOOGL,160.325,160.74,157.52,160.16,26808958.0,159.664004,366834.0
2025-04-30 04:00:00+00:00,GOOGL,157.975,159.27,155.4,158.8,34981059.0,157.754052,419220.0
2025-05-01 04:00:00+00:00,GOOGL,160.45,161.95,158.91,161.3,30203248.0,160.956281,404711.0
2025-05-02 04:00:00+00:00,GOOGL,163.405,164.97,161.87,164.03,25715005.0,163.840405,348172.0
2025-05-05 04:00:00+00:00,GOOGL,163.0,165.39,162.72,164.21,21341814.0,164.509467,284195.0
2025-05-06 04:00:00+00:00,GOOGL,162.17,164.8,161.19,163.23,21277210.0,163.280702,263734.0
2025-05-07 04:00:00+00:00,GOOGL,164.08,165.0,147.84,151.38,127747554.0,152.333239,1676706.0
2025-05-08 04:00:00+00:00,GOOGL,155.0,155.93,152.9,154.28,57498692.0,154.363487,787371.0
2025-05-09 04:00:00+00:00,GOOGL,154.17,155.05,152.2,152.75,32435281.0,153.142681,472801.0
2025-05-12 04:00:00+00:00,GOOGL,157.485,159.1,156.25,158.46,44138818.0,157.845202,665564.0
2025-05-13 04:00:00+00:00,GOOGL,158.79,160.57,156.16,159.53,42382126.0,159.110473,634984.0
2025-05-14 04:00:00+00:00,GOOGL,159.96,167.0,159.61,165.37,48755869.0,164.251445,774355.0
2025-05-15 04:00:00+00:00,GOOGL,165.84,166.205,162.3732,163.96,33146669.0,164.346268,515220.0
2025-05-16 04:00:00+00:00,GOOGL,167.725,169.35,165.62,166.19,42846925.0,167.045988,671559.0
2025-05-19 04:00:00+00:00,GOOGL,164.51,166.64,164.22,166.54,30426097.0,165.527003,445544.0
2025-05-20 04:00:00+00:00,GOOGL,166.43,168.5,162.9,163.98,46607656.0,165.411868,696225.0
2025-05-21 04:00:00+00:00,GOOGL,163.69,173.14,163.56,168.56,73415956.0,169.878436,964766.0
2025-05-22 04:00:00+00:00,GOOGL,171.85,176.77,170.71,170.87,74864418.0,173.434031,999932.0
2025-05-23 04:00:00+00:00,GOOGL,169.055,169.96,167.89,168.47,35211439.0,169.023341,541621.0
2025-05-27 04:00:00+00:00,GOOGL,170.16,173.17,170.0,172.9,37995670.0,172.218356,542049.0
2025-05-28 04:00:00+00:00,GOOGL,173.16,175.265,171.9107,172.36,34783997.0,172.989633,437665.0
2025-05-29 04:00:00+00:00,GOOGL,174.0,174.4193,170.63,171.86,29373803.0,172.036364,430878.0
2025-05-30 04:00:00+00:00,GOOGL,171.35,172.205,167.44,171.74,52639911.0,170.55131,515566.0
2025-06-02 04:00:00+00:00,GOOGL,167.84,169.87,167.39,169.03,38612272.0,168.864408,482622.0
2025-06-03 04:00:00+00:00,GOOGL,167.49,168.475,165.28,166.18,45084903.0,166.802369,611815.0
2025-06-04 04:00:00+00:00,GOOGL,166.735,168.215,166.36,168.05,26900838.0,167.440834,388052.0
2025-06-05 04:00:00+00:00,GOOGL,170.34,170.93,167.59,168.21,36444564.0,169.194583,488304.0
2025-06-06 04:00:00+00:00,GOOGL,170.83,174.5,170.83,173.68,35731832.0,173.092444,514822.0
2025-06-09 04:00:00+00:00,GOOGL,174.54,176.47,174.37,176.09,28935906.0,175.745917,414305.0
2025-06-10 04:00:00+00:00,GOOGL,176.2,181.105,174.91,178.6,61766121.0,178.744001,747275.0
2025-06-11 04:00:00+00:00,GOOGL,179.77,180.37,176.75,177.35,31646757.0,178.107706,412336.0
2025-06-12 04:00:00+00:00,GOOGL,176.18,176.72,174.745,175.7,20941873.0,175.864417,320822.0
2025-06-13 04:00:00+00:00,GOOGL,172.44,177.13,172.385,174.67,27663107.0,175.151658,428532.0
2025-06-16 04:00:00+00:00,GOOGL,174.73,176.94,174.65,176.77,27389208.0,176.039823,380562.0
2025-06-17 04:00:00+00:00,GOOGL,175.7,177.3648,174.58,175.95,24973043.0,176.182851,363089.0
2025-06-18 04:00:00+00:00,GOOGL,176.01,176.56,173.2,173.32,28707524.0,174.834571,416868.0
2025-06-20 04:00:00+00:00,GOOGL,173.945,174.34,165.46,166.64,75659917.0,168.855633,782161.0
2025-06-23 04:00:00+00:00,GOOGL,166.27,167.34,162.0,165.19,57670985.0,164.448903,848048.0
2025-06-24 04:00:00+00:00,GOOGL,166.92,168.22,166.13,166.77,40524312.0,167.166034,545799.0
2025-06-25 04:00:00+00:00,GOOGL,167.63,172.36,167.55,170.68,35478989.0,170.46547,519499.0
2025-06-26 04:00:00+00:00,GOOGL,172.43,173.69,169.94,173.54,31796690.0,172.418754,466065.0
2025-06-27 04:00:00+00:00,GOOGL,173.54,178.68,171.73,178.53,108140200.0,176.437299,786912.0
2025-06-30 04:00:00+00:00,GOOGL,180.78,181.23,174.58,176.23,63378856.0,177.03098,873359.0
2025-07-01 04:00:00+00:00,GOOGL,175.735,176.09,173.53,175.84,35904526.0,175.17871,535361.0
2025-07-02 04:00:00+00:00,GOOGL,175.54,178.86,175.07,178.64,29128947.0,177.73483,417766.0
2025-07-03 04:00:00+00:00,GOOGL,178.5,179.67,177.05,179.53,21689728.0,178.779432,311865.0
2025-07-07 04:00:00+00:00,GOOGL,179.06,179.297,175.68,176.79,34175648.0,176.983586,526644.0
2025-07-08 04:00:00+00:00,GOOGL,177.85,177.95,172.81,174.36,40442535.0,174.582281,575944.0
2025-07-09 04:00:00+00:00,GOOGL,175.25,179.44,172.77,176.62,43025594.0,176.658887,634129.0
2025-07-10 04:00:00+00:00,GOOGL,175.63,178.429,174.38,177.62,29252166.0,176.707026,491590.0
2025-07-11 04:00:00+00:00,GOOGL,176.785,181.43,176.48,180.19,34282922.0,179.549954,496038.0
2025-07-14 04:00:00+00:00,GOOGL,181.01,183.67,179.68,181.56,32536632.0,181.213037,497465.0
2025-07-15 04:00:00+00:00,GOOGL,182.81,184.22,181.6,182.0,33448251.0,182.891217,502853.0
2025-07-16 04:00:00+00:00,GOOGL,183.235,184.327,182.03,182.97,33098711.0,183.330733,500038.0
2025-07-17 04:00:00+00:00,GOOGL,182.14,184.06,180.48,183.58,31992212.0,182.65715,499951.0
2025-07-18 04:00:00+00:00,GOOGL,185.4,186.42,183.71,185.06,34013309.0,185.065644,475732.0
2025-07-21 04:00:00+00:00,GOOGL,186.25,190.285,186.15,190.1,45803129.0,189.274736,608298.0
2025-07-22 04:00:00+00:00,GOOGL,191.495,191.645,187.46,191.34,44660215.0,190.325355,592950.0
2025-07-23 04:00:00+00:00,GOOGL,191.5,192.53,189.18,190.23,58682048.0,190.137024,827828.0
2025-07-24 04:00:00+00:00,GOOGL,197.03,197.95,191.0,192.17,74881687.0,193.504285,935487.0
2025-07-25 04:00:00+00:00,GOOGL,191.98,194.33,191.26,193.18,39785863.0,193.201035,520013.0
2025-07-28 04:00:00+00:00,GOOGL,193.65,194.05,190.84,192.58,38139504.0,192.153771,491278.0
2025-07-29 04:00:00+00:00,GOOGL,192.43,195.92,192.08,195.75,41389153.0,194.546955,557550.0
2025-07-30 04:00:00+00:00,GOOGL,195.6,197.5999,194.685,196.53,32444670.0,196.395905,437283.0
2025-07-31 04:00:00+00:00,GOOGL,195.71,195.99,191.09,191.9,51329163.0,192.560664,688809.0
2025-08-01 04:00:00+00:00,GOOGL,189.025,190.83,187.82,189.13,34832181.0,188.995504,561395.0
2025-08-04 04:00:00+00:00,GOOGL,190.29,195.27,190.12,195.04,31547350.0,193.975681,491447.0
2025-08-05 04:00:00+00:00,GOOGL,194.71,197.8599,193.885,194.67,31602340.0,195.433434,425088.0
2025-08-06 04:00:00+00:00,GOOGL,194.5,196.63,193.67,196.09,21562908.0,195.541392,342929.0
2025-08-07 04:00:00+00:00,GOOGL,197.06,197.54,194.33,196.52,26321811.0,196.164614,387454.0
2025-08-08 04:00:00+00:00,GOOGL,197.22,202.61,197.17,201.42,39161826.0,200.904862,540140.0
2025-08-11 04:00:00+00:00,GOOGL,200.935,201.475,199.07,201.0,25832435.0,200.648602,405516.0
2025-08-12 04:00:00+00:00,GOOGL,201.365,204.5,200.59,203.34,30424452.0,202.982689,472321.0
2025-08-13 04:00:00+00:00,GOOGL,204.13,204.53,197.5101,201.96,28342922.0,202.033852,471337.0
2025-08-14 04:00:00+00:00,GOOGL,201.5,204.44,201.225,202.94,25230427.0,203.104381,390790.0
2025-08-15 04:00:00+00:00,GOOGL,203.85,206.44,201.28,203.9,34931422.0,204.752112,485743.0
2025-08-18 04:00:00+00:00,GOOGL,204.2,205.265,202.49,203.5,18526594.0,203.600185,305584.0
2025-08-19 04:00:00+00:00,GOOGL,203.03,203.44,199.96,201.57,24240233.0,201.224557,373971.0
2025-08-20 04:00:00+00:00,GOOGL,200.73,201.28,196.595,199.32,28955498.0,199.037682,458841.0
2025-08-21 04:00:00+00:00,GOOGL,199.745,202.48,199.43,199.75,19774633.0,200.216159,305073.0
2025-08-22 04:00:00+00:00,GOOGL,202.73,208.54,201.3,206.09,42827040.0,205.420331,627430.0
2025-08-25 04:00:00+00:00,GOOGL,206.43,210.52,205.28,208.49,29928878.0,208.693842,493298.0
2025-08-26 04:00:00+00:00,GOOGL,207.51,207.85,205.7,207.14,28464130.0,206.898049,365943.0
2025-08-27 04:00:00+00:00,GOOGL,205.7,208.91,205.65,207.48,23022850.0,207.572739,367895.0
2025-08-28 04:00:00+00:00,GOOGL,207.25,212.22,206.9,211.64,32339307.0,211.122326,410220.0
2025-08-29 04:00:00+00:00,GOOGL,210.51,214.645,210.2,212.91,39717856.0,212.607255,472922.0
2025-09-02 04:00:00+00:00,GOOGL,208.44,211.675,206.195,211.35,47523037.0,209.07605,681648.0
2025-09-03 04:00:00+00:00,GOOGL,226.21,231.31,224.79,230.66,103336125.0,228.95362,1352607.0
2025-09-04 04:00:00+00:00,GOOGL,229.65,232.37,226.11,232.3,51684167.0,229.646269,648878.0
2025-09-05 04:00:00+00:00,GOOGL,232.2,235.76,231.9,235.0,46324706.0,234.083731,689004.0
2025-09-08 04:00:00+00:00,GOOGL,235.47,238.13,233.67,234.04,32474743.0,235.234574,521219.0
2025-09-09 04:00:00+00:00,GOOGL,234.165,240.47,233.229,239.63,38060959.0,237.855699,527732.0
2025-09-10 04:00:00+00:00,GOOGL,238.9,241.66,237.85,239.17,35141074.0,239.713609,514894.0
2025-09-11 04:00:00+00:00,GOOGL,239.88,242.25,236.25,240.37,30593309.0,239.741396,457661.0
2025-09-12 04:00:00+00:00,GOOGL,240.37,242.075,238.0,240.8,26771610.0,240.39502,431474.0
2025-09-15 04:00:00+00:00,GOOGL,244.66,252.4099,244.66,251.61,58383796.0,249.793475,944502.0
2025-09-16 04:00:00+00:00,GOOGL,252.08,253.04,249.47,251.16,34109720.0,251.321455,561431.0
2025-09-17 04:00:00+00:00,GOOGL,251.22,251.6,246.28,249.53,34107992.0,249.181803,565063.0
2025-09-18 04:00:00+00:00,GOOGL,251.68,253.99,249.8,252.03,31239474.0,251.708301,505525.0
2025-09-19 04:00:00+00:00,GOOGL,253.25,256.0,251.81,254.72,55571424.0,254.296955,491026.0
2025-09-22 04:00:00+00:00,GOOGL,254.43,255.78,250.3,252.53,32290538.0,252.575499,569783.0
2025-09-23 04:00:00+00:00,GOOGL,253.04,254.36,250.48,251.66,26628016.0,252.032051,465392.0
2025-09-24 04:00:00+00:00,GOOGL,251.66,252.3501,246.44,247.14,28201003.0,248.2793,512324.0
2025-09-25 04:00:00+00:00,GOOGL,244.4,246.49,240.74,245.79,31020383.0,244.511867,583310.0
2025-09-26 04:00:00+00:00,GOOGL,247.065,249.42,245.97,246.54,18503194.0,246.954602,377156.0
2025-09-29 04:00:00+00:00,GOOGL,247.85,251.1486,242.77,244.05,32505777.0,246.082775,579955.0
2025-09-30 04:00:00+00:00,GOOGL,242.81,243.29,239.245,243.1,34724346.0,241.859264,612298.0
2025-10-01 04:00:00+00:00,GOOGL,240.75,246.3,238.61,244.9,31658234.0,242.862854,570870.0
2025-10-02 04:00:00+00:00,GOOGL,245.15,246.81,242.3,245.69,25483298.0,244.775383,535294.0
2025-10-03 04:00:00+00:00,GOOGL,244.49,246.3,241.655,245.35,30249559.0,244.383203,660367.0
2025-10-06 04:00:00+00:00,GOOGL,244.78,251.32,244.58,250.43,28894653.0,248.406738,614987.0
2025-10-07 04:00:00+00:00,GOOGL,248.27,250.44,245.52,245.76,23181285.0,246.997546,574601.0
2025-10-08 04:00:00+00:00,GOOGL,244.96,246.005,243.82,244.62,21307104.0,244.799323,416121.0
2025-10-09 04:00:00+00:00,GOOGL,244.47,244.76,239.15,241.53,27892086.0,241.330056,646752.0
2025-10-10 04:00:00+00:00,GOOGL,241.43,244.09,235.84,236.57,33180323.0,238.839705,826805.0
2025-10-13 04:00:00+00:00,GOOGL,240.21,244.5,239.71,244.15,24995028.0,242.667449,587324.0
2025-10-14 04:00:00+00:00,GOOGL,241.23,247.12,240.51,245.45,22111572.0,244.717723,562229.0
2025-10-15 04:00:00+00:00,GOOGL,247.245,252.11,245.99,251.03,27007690.0,249.894006,564500.0
2025-10-16 04:00:00+00:00,GOOGL,251.765,256.96,250.101,251.46,27997159.0,253.199678,678307.0
2025-10-17 04:00:00+00:00,GOOGL,250.76,254.22,247.81,253.3,29671629.0,251.940523,602184.0
2025-10-20 04:00:00+00:00,GOOGL,254.69,257.33,254.23,256.55,22350077.0,256.137783,493701.0
2025-10-21 04:00:00+00:00,GOOGL,254.74,254.88,244.15,250.46,47311841.0,249.531659,910222.0
2025-10-22 04:00:00+00:00,GOOGL,254.37,256.36,249.29,251.69,35029370.0,252.710359,675569.0
2025-10-23 04:00:00+00:00,GOOGL,252.98,255.04,251.85,253.08,19901325.0,253.54494,401965.0
2025-10-24 04:00:00+00:00,GOOGL,256.58,261.68,255.315,259.92,28655026.0,259.88743,589417.0
2025-10-27 04:00:00+00:00,GOOGL,264.815,270.14,264.28,269.27,35235031.0,267.499798,695870.0
2025-10-28 04:00:00+00:00,GOOGL,269.69,270.73,266.5,267.47,29738554.0,267.763844,605889.0
2025-10-29 04:00:00+00:00,GOOGL,267.75,275.336,267.67,274.57,43580177.0,272.307006,885116.0
2025-10-30 04:00:00+00:00,GOOGL,291.59,291.59,280.06,281.48,74875990.0,285.611366,1390053.0
